id,resource_id,entity_type,entity_id,relation_type,source_sheet,source_field,created_at
bec6a6cf-cd1f-56b2-8dd0-aa5e0c5b7e9c,4da0942d-d094-50ce-b129-d1854e494d05,character,351e3969-fa59-5e7f-9704-d6c9fb646ac4,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
bedc6221-eecc-5a6f-880a-a14dec06b363,ee5dcae0-b2ea-56ab-abf5-2d9387fdd612,party_member,d7951496-23c0-5337-9f87-87c75361ac89,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
bf2e062d-3242-5c59-bde2-f71d6544a8a0,1099d287-db6c-51ab-aa58-c43e9ea9f1dd,character,c7abcbd3-38a6-5f4a-9f2e-69a368bbc18f,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
bf76670f-b1d1-55e8-8f7a-8c41ee7232dd,2259b157-962f-5d0c-86dd-0fb48d32eaa6,party_member,57cef087-5f85-5aa1-bf90-efdec9021aaf,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
bf9a2c84-d006-5fcc-8851-a96e1424bc29,093c9cd0-ec4f-594e-bb21-fb424b3871dd,character,6a5ca501-cdad-53f0-b18b-3850a2f09cfe,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
c0b73243-869b-557b-8514-137e9cf53d44,cb4536f7-0061-5688-8e95-33dd24704550,character,b5e20058-18a0-565b-942c-c655232ef432,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
c15b6e0c-5f54-51e4-aa89-47984f679910,bb7c2c15-0d74-58f9-a088-efbd6768c12d,character,c7c356f9-9312-5e66-8833-a52ff008063e,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
c3b9a0ea-b881-52dc-bdd6-ced485f384eb,0fa256ff-fc6b-505b-95de-ef90c6d9f094,party_member,5706ec2a-7397-5d46-bf79-f7b315e970eb,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
c4146705-c2c3-5d85-96fc-a4d1114dc75e,d4e5746a-95d5-5b88-9743-9161e64d084e,game,901e041e-925e-51c3-9997-8d9390275400,phase_攻略,DB_Info_status,攻略,2026-06-19 14:29:13.611862+00
c5d5b02e-cbca-5453-bedd-2391ef9efa1d,5048a59d-c1e7-55bf-8d10-4c5ae56059e6,character,7617d8b4-8d3c-5f99-8a79-ad4f0f63f565,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
c71575ee-c8cc-5e92-a5a2-2de26370bfd7,00b138af-f1d5-55fa-bd70-4bf9ec3d8fe3,character,94871ba8-f12e-51e3-9890-2935b4b3de73,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
c781cca5-6a5a-556f-8f40-9e04435ecdbf,24195e0a-b12c-5173-8bb9-4915f1ad1d36,game,67689991-cacf-5c32-bd94-1582fe9052bf,phase_1.x,DB_Info_status,1.x,2026-06-19 14:29:13.611862+00
c7823978-d78c-5da0-a03f-393ee988a10e,0a8d83be-25b2-5865-a271-2992791dc669,game,6d9435a8-984c-53fe-a467-257b1e9e8811,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
c7a61ac2-a54b-5e4d-821d-1bce48f3303d,53c8adce-de37-50f3-a45c-cd137edb7dba,character,913312d7-07e3-53a5-b607-f070b1cd7d7b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
c853aac4-5f58-5a55-92cd-454bc1834210,93755f25-2e1d-5d2a-b952-8e7a0c9ac421,character,f80f8bcc-4a86-5a54-bcc9-bf321b25ad4d,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
c8b118f9-f8b4-5650-8e5d-d0d6f5d98f3c,c870826f-542b-5980-85a8-875c9d71b8df,character,c4e77de8-2abb-57ea-9b92-2f00cf9565a2,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
c8c52ccd-e271-58b2-bb69-6f437b4353d9,dab12b93-c271-5445-8a57-7041605bd0c6,character,21692d47-734e-5634-966a-518141d3f013,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
c8d0e724-1603-5311-8da4-c4634cfde7fa,bc6d9644-77ce-58eb-b321-f69de4608ba5,character,2010c130-638c-5fc3-9c39-0afc203757cb,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
c995078e-044e-56cc-8bf8-2a60758e03cb,f924d478-284f-5353-8299-947a76d441b3,party_member,fd63e295-2277-56e1-a70a-7b1fe80b1c0d,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
ca2053ac-5e02-56eb-96ce-6f8094ca4688,9173688d-f4fa-57c4-b018-c3a7d7ed4ccf,character,2bd978a0-f43b-5fbd-b96e-7939e6b1c862,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
cabf7f00-20f3-5873-b3ce-e1b99c5ca6e7,1ee79ee7-4c05-5a15-879c-23cb0de817a5,platform,7e7bee43-bc52-5347-a444-fa9594c1589b,homepage_content,DB_-Platforms-,HP 内容,2026-06-19 14:29:13.611862+00
cb89901e-66c3-5b7c-bc94-a934c9b0f62a,cd9f0858-85f1-54f3-aa37-71dd86dcdc8e,party_member,dadd2d1f-2b9f-5fbd-a23f-3f5e65d91ffb,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
cb987174-c595-59f9-990b-deacc23bdb8a,6f61a184-6d62-516e-8710-b5060935e209,party_member,7afd333f-21ae-589b-bd97-99e2e2d435bc,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
cbfad376-be3d-5dcd-b970-235a753ff1fb,c35bd9a0-8340-558d-9144-80ec8f385aba,character,13663f60-289b-50ad-89a6-e7d121dff17c,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
cbfb8a7e-8c98-569f-a8c2-063613ae5f11,ad6cff0f-ac31-5f6d-831e-b603e3b0f767,game,e9fb62db-2d35-536a-b671-f204968b0b2b,bilibili_homepage,DB_Info_status,B站HP,2026-06-19 14:29:13.611862+00
cc48556f-217f-57c7-9a35-3613f904497e,bb2b462c-354f-50f1-add6-f8218170dfd4,character,1cb8defd-b395-5679-a5a4-e47308ff7fad,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
cc76a2ee-aebb-5fd7-8bc8-bd74e8469948,9a3cfaf1-0ca9-55cb-95d7-ef699b65b472,party_member,63a548a2-8484-51f9-874d-53bbf03b8bd5,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
cc94c8a3-0bc5-50bf-9423-2da497053ced,2676c60a-90b1-514c-8a19-4873859a702b,character,d507e539-cada-580e-8915-3ca5cf695a13,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
cd99c0d9-cd99-54a5-b675-d64fd3f2fb32,259db165-1aa5-599f-bdf7-6aec1ea1d06f,character,aa0da005-a0d5-5e9e-82bc-9e5da478c405,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
ce5686eb-0022-5b0f-90fd-8b0d9c9b7b2d,f1ed42b6-807d-5214-b539-5f7c5d41bfe7,game,f9c23768-c1ad-5afd-bb58-2dd25bebc81b,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
d08402dc-9636-5a2b-9944-fdb9afac38bf,f9b9d5a7-a504-5ffe-895c-12a5a96a6915,character,1b7c1597-3da4-5694-b728-aa6804ebbc00,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d10ed796-9c54-5c24-89c7-68413d0f2dac,a5d4c1e9-1ea7-5239-8474-ab27744e61e4,character,6458d673-5b47-56a3-8a2c-830ab3243afb,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d1236045-486d-571f-b6f4-0ca7b418a4b9,e9905c51-3c3e-57b5-ab4e-8ea0c588f6e2,character,9132e198-9b32-5077-bcfc-62730fb378ae,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d12ec84b-27eb-5bfb-b68c-dfa0afae1690,aa38b8bc-ee28-5db5-a9dc-d61c08d1244d,character,85327317-9c95-525e-999e-47bb1ec52fe6,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d13062df-8829-59ca-af35-f2910f967563,584706c0-a14d-5bf3-9c8a-359f06cf0397,character,a08b70b4-cae2-52ad-a2c0-2b91bb6708f3,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d194104f-6baa-50b1-a4cc-0cc773004c18,95655420-b4c4-599d-8732-9fab55c60e5a,character,55d7babb-b256-5b99-aa51-0dea2ba40103,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d19d65bd-b906-5d54-913f-756d88f2ebaa,1ec8ab54-3e08-5316-bb4e-db5615d4ddb9,character,7d3b194f-11cb-57c2-930d-1dd19f33234b,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d2fca439-7266-543a-be81-643a1a33a3c6,33184645-aa91-54c1-a995-b293dd72885f,party_member,af0e2744-667f-5dcc-9c6a-32f71c791ff2,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
d39c9271-106c-5586-b987-907a22f10bd5,5096c342-725f-5b28-86c3-95e6c51251c0,character,26fcb56c-62a3-5abb-a590-f7511281ba38,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d3c8f90e-13ac-58af-9985-7e02a7f9ebb8,a2af684c-024b-5f09-ac38-5f9d9ade2907,character,a9479f22-983c-5dd9-863c-59d7d5c3eab6,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d3f719d2-4821-5e09-81e6-a10757adb236,7057a555-9c08-563e-a79a-f10418c70010,character,b663ec24-a79b-5d5e-8ec6-126ac6919d53,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d4286d85-9f3d-5a14-9b45-c95280db01d1,9111b63d-5710-5703-92af-6cb1f3dac842,character,7e90490e-7dd1-558e-aa56-ff015a45d813,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d469fb56-bf68-504d-8461-94611a52f4b1,7ae8090a-78a0-529e-8717-21243f688fbe,game,22193a1d-3c91-5868-9d47-1a0417a9588a,bilibili_homepage,DB_Info_status,B站HP,2026-06-19 14:29:13.611862+00
d4b95f0e-2e9a-54ed-9e30-a9e84260468c,5accfde8-0f02-5610-93e0-6ed5c10c0805,character,5784ce92-7095-59f5-bf88-13bf5273bd45,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d4dc679b-7824-51c2-80ab-9dc3c77b620d,97e72014-aafb-5e31-b22b-f1953e7dd570,character,6ce6e2d9-0f63-5ce6-bcf2-75c944cd5a2f,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d58b90ef-c505-5817-afcf-e080a3c8311e,88dc5ec3-636c-57d7-984b-8e922bc5f84e,character,5b28eb8d-9693-57da-8dc0-ee51b4abc91f,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d5d2055c-2d85-57dd-bd4f-d3eeabfd223d,c31b363a-9ca9-50b8-b1a7-a92f1882eb27,character,c2d5888d-7e96-512b-840e-57c5083d12d1,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d5df4bfe-82c0-5b3d-96d9-52b68cc8c3e3,901b0ada-2113-59f7-9529-b886396f52d3,character,9466ac7c-46f8-521e-9027-7a70ab65b0e7,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d659e297-9c23-517e-aa04-07aed87b4438,860eaaa7-5e00-5625-b871-28d3d665a340,character,b54cb532-b428-530f-b752-bba5e54f2ae9,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d66be97d-1b2d-58f9-a577-1eb2fe3a7798,f8fa655e-7175-5dff-a3ea-da216814f138,character,60e58ca5-465c-5704-a498-b4872f6822f1,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d6c8306b-2411-5653-ba52-ab7ff4243fbe,b29702bd-8a2f-58ae-bf6b-460717d7c289,character,dbbc556b-520c-5c22-8736-8647588aaf69,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d750f1d8-9a17-57e7-8034-18c572be4791,ca2a2c59-6d37-5e37-a517-443ae88aee2c,character,8d0929fe-639b-5acc-bec8-59cbb456147a,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
d75adc2d-4460-518a-ad77-1fe9fc007a97,67a4e66d-ecd8-5ac0-a902-61e7d5e9a058,character,24025e8d-05d2-570f-93fd-0b8b005fa3c6,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
d7cb77ff-0e95-59f6-9ad6-6159d84f12d6,b0b86bc3-d680-5ea6-bf79-f1259c12db58,game,901e041e-925e-51c3-9997-8d9390275400,bilibili_homepage,DB_Info_status,B站HP,2026-06-19 14:29:13.611862+00
d7fa05a9-e9e6-58de-98ca-a21d03e5313c,1d17c2b3-0cc1-5918-a452-e37436814176,character,403f3dc9-176d-5a07-ade9-4fac8de0b2dc,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d87c5795-4233-5cde-b3d4-16186c21b466,3c9c1d2b-ce58-5cf2-a368-aa26d9e47ae2,party_member,ed06ceca-5319-511e-afa7-e6d991b368c9,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
d88fe8c9-0711-5703-9d1f-c3ec9fe7609f,db3d7e88-076c-590c-a31e-c5c1dd0bc4af,character,9d7252af-aaf4-5234-a015-d1a2d9591497,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
d8fdaa9d-b5c3-57f2-bc23-8d58b5898db6,6eb92e68-066e-5abd-8389-e1ccb695d692,party_member,64084895-8237-5ce8-970e-4f4f42610f5e,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
d93e5eb7-9cc7-5b2e-9fc7-f5a021eaf73b,f27ea25a-b688-517e-b147-b72e9a531120,character,39a099f6-6054-536e-a9ae-5372a665893c,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
d9b2b160-1a42-563b-bbd8-23ac203d3b2f,91601fba-1872-5331-bb91-66c80aca0a36,character,a2e885de-e3b0-5970-89c5-073561d2f870,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
d9e06e44-1fc3-5642-a416-61d876dcef07,6c9f19fb-47bb-524a-995e-2ccee7ffa2aa,character,cabf993c-dcff-5a7b-9ce4-fe9063e3ee13,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
da6be38c-6899-53af-994c-3e156a741bbc,324c8200-0454-5294-8c4a-a5b9475bec6a,character,a924c690-e5eb-50cb-998c-9f185e335eaa,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
db2cd860-e6c0-5476-83ea-bce56b8d4d6b,2be22402-732c-5adb-b6da-962560516458,platform,473ae707-7752-5333-b9e2-44243fb757ec,homepage_channel,DB_-Platforms-,HP 频道,2026-06-19 14:29:13.611862+00
db7088a7-8358-51ce-b7bc-73173a5c4240,4c8490f1-c1e5-5815-baff-53c9346edc34,character,fa334f9f-47e5-5d06-82b7-c3c80d7fee1e,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
dbac6901-b950-5994-b511-760c4b4af04f,ee823c15-08d9-5ba3-aa08-4bb157ccca5b,character,8c5ebde3-aad8-523c-a8e5-e268fdfad5f5,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
dbe6bad3-f522-5ed3-b45a-a8efffa4b5f4,94d7143c-781c-5222-b2e6-bf3c71fa29e4,party_member,426e702a-9fc9-514d-ad5f-3a244150af9a,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
dbfe8fd3-26cf-597a-bd00-6f6cf913bb74,99786340-81dd-569f-bab1-fa0fe0521e08,party_member,91eab390-7778-54f1-91f6-f5ac2d6c62b9,member_profile,DB_Party,C4,2026-06-19 14:29:13.611862+00
dc867d4e-0380-5f65-af14-a2aee1e2fd4c,008571af-35da-5393-877d-98d65106e8df,platform,b7a8d833-9479-5ab3-ac67-f3ec2a862198,homepage_content,DB_-Platforms-,HP 内容,2026-06-19 14:29:13.611862+00
dca07718-c785-5a2c-842a-a9b2f56d91e0,c2c8e97c-b37a-5a0a-92bf-8fc9f03afde3,character,ef64cecf-2598-5c02-a834-ba65e2a9e55c,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
dca19deb-17e7-5bdf-927a-4b35486ec67e,ff49fbbe-771e-5898-bc77-23f96bc619da,character,aa0da005-a0d5-5e9e-82bc-9e5da478c405,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
dd7ca4f3-c7e3-5ab7-8c8a-f57f915f185f,6f79c151-d6da-5187-bb43-0c25ede22ea3,character,c6b4a923-a7b4-5c0c-b22b-78d02217fe96,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
de8fa584-a9d8-5aa1-93b5-2aa86a8c2373,564f75f3-0f4e-5111-82c7-1ef79bdc156c,character,55fa55f6-27e9-5bc2-a321-98e43762cb2d,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
de9de3a1-7bb0-52c0-8f8f-5e523b19d53c,e450f34a-aa51-5e78-85f6-a2c663a3d1e5,character,73cbfd1a-012b-5e13-8bfe-209a91d56995,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
def3fed7-0d2c-535e-a637-b440aad99a25,265e9272-ff6a-5d7e-a1af-fae0754f049d,character,232b12f3-2510-5cdf-b40c-e3c92d72c660,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
df6cd971-99b4-502b-be8b-e2d0493033b2,dc108097-2196-5e53-9b8f-83f1fcb21e9f,party_member,7d8391a4-40d0-5494-89d3-2fc68a66e111,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
df9de72a-9210-5526-879d-b3c38ec12f68,121bd2ac-389e-5aad-954a-3fec63515cd1,platform,5c31bae2-9347-5a20-afc6-ce94ccd14e75,data_analysis,DB_-Platforms-,情報 数据分析,2026-06-19 14:29:13.611862+00
dfab473d-3d43-59cc-93b9-c484a9c39d8c,5ad43257-4a5e-5161-b331-410a68d4e0f7,character,e4609aed-ecd0-5162-aab9-60d3fc3245ec,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
dfdc28e1-4ada-52c3-a950-507d8d0517e5,e41f7929-1366-5f93-8c7f-cb126fc99157,game,2892f75b-aec5-53d7-bf7d-b3d529046539,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
e0597533-1185-516c-92f8-a78bd998d594,5630ea1d-0729-5706-81c7-6d2abf47d3cb,character,85327317-9c95-525e-999e-47bb1ec52fe6,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
e0658bef-7acc-517d-a7db-eff5dc4c76e2,86a8ba5e-f67a-55f7-ad60-22a6c63ae936,character,928469d1-0f17-5db3-a19b-d28f31a00380,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
e07c7177-5ead-5bc3-9619-a68bec4d8e43,0d3f6c20-e6b0-5e5f-ac39-015313eb8674,character,e025cb11-fed3-56cd-bec4-afeafed88947,official_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
e0e4c0fc-0456-5457-a865-a4b54bf9a78e,3443c9bb-6cc5-5630-b690-90d84794b832,character,74c05933-69be-5782-b2db-af4df8970d7f,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
e10592bc-dc25-5f17-a17f-a0d10af128bf,b000da9f-1fcf-5fc2-86a4-ad71c9e6b2e2,character,fe90b54a-0f0c-54d4-be9e-791e1d9e3d6d,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
e1bff5cc-8401-568c-9a74-153a0d84982a,77bc06ef-c40a-51c2-9625-9b252e055e65,platform,2661f428-e9d1-5d8b-ae9f-7ebcaf27669b,data_analysis,DB_-Platforms-,情報 数据分析,2026-06-19 14:29:13.611862+00
e1c33862-bd09-59cf-a51d-d0e604cda84f,d553bbe3-e17a-58f4-9ba0-a12b20be0646,platform,5c31bae2-9347-5a20-afc6-ce94ccd14e75,homepage_content,DB_-Platforms-,HP 内容,2026-06-19 14:29:13.611862+00
e276e7ef-1512-58cb-aa33-85a29f35162f,1f0644a9-4d2b-5e99-882d-9107305df855,party_member,8737c875-6b68-557d-8c1d-e77f2f8fe6d1,member_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
e2e840c9-1c45-585c-a0da-c86812ae3b67,1f2fb014-97e0-53f3-af3e-2a9cc5b7c691,character,1765fc90-fd0b-5ad0-8be2-b9a3935cd3af,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
e2ef4bdb-19c2-5d20-b509-3c1b208e3a7c,8eb386e9-4153-5cf7-b23c-16e2db7901aa,character,d71f3b3d-aed6-509a-bf99-e6d127f4b326,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
e36c5969-e48a-5714-810c-321d642753d9,16ad881a-ca82-57b2-aea9-dac69940ae30,character,d1b8bec8-107c-5c0d-be80-18b177d32c8a,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
e3cebd7f-755e-58af-99ab-2c701ea0e45c,0799bd21-6bce-5a8d-ad8d-f829c6ff1ac7,character,df6fb67c-7207-5cc5-9020-e73ab88b1f5b,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
e45c5f61-c66a-5486-b2ac-d4bdf43d4acd,03f79d09-d437-5783-ac48-c66818632e61,party_member,dc99a080-26be-534f-b1a0-1c874a8a5d6f,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
e4793fe0-f54e-5d4d-8374-7f5e59ea8b53,fa960f89-9cbb-53a5-9dd5-8578fdd6c74f,character,69202ab1-64a4-5289-ba63-dab4a8b507f9,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
e59d3faa-c166-5f50-b2b1-e6eda8f02c95,eaba297d-9658-5d09-a553-6bc7f90e05a4,game,d81251ab-312f-58ca-a1d6-7a6c9d35f98e,wiki_resource,DB_Info_wiki,Type/LINK,2026-06-19 14:29:13.611862+00
e5a2ad31-f4fd-51f0-924c-490b68e3e72f,d3df7971-26d1-5f28-a8cc-8fff5a2c8170,character,503275d8-3665-531b-b27a-5c36fff908e0,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
e681d281-253f-57ae-b759-8ee049c7d94e,c9e779d9-c0be-5498-a634-0a817ba2bd90,character,ce41c8ca-0c14-5b09-bf38-0e7cdc1e2f19,official_profile,DB_Party,C3,2026-06-19 14:29:13.611862+00
e6909dd7-39ad-5cd9-a9b9-e4f2395951db,df28b8b4-1a35-5bac-ad43-40a872f6fc41,character,dbbc556b-520c-5c22-8736-8647588aaf69,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
e7483641-2362-50ea-8d87-7b8d3f7d9214,3957459c-8c71-52f7-a4d3-86ee79b87071,character,ba71e985-1ef4-5cc4-b97f-c37c2f4eff5b,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
e7fe6b8d-e655-5c75-9430-ecfdd6850dfe,1cc5eca7-84ff-5e65-bb4b-2ab67a96e94f,character,585dc66a-1892-54c1-ba49-23b4b17ce7fb,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
e81bd4d1-5e5b-59d9-86c8-3d57a6d6ddd2,91601fba-1872-5331-bb91-66c80aca0a36,party_member,6f14c120-5096-53ac-a444-38208d9885ca,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
ea642a41-70cf-5df6-adc8-c32d05f7eefa,be026f0c-f019-55a0-adcd-555576d3fefd,character,d3dcdc2c-2831-5770-ad7e-f6d58fa78712,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
ea7fceb6-7f53-59a8-bfa3-73de5c66466c,d1f89a58-8a89-5d2e-ad5f-f2d4e4525f6f,platform,093c27b7-70ad-5ea7-8b2e-d0c836779bc4,interaction_management,DB_-Platforms-,情報 互动管理,2026-06-19 14:29:13.611862+00
eb8aae97-481f-55a6-8955-7986ebd94626,bc0f1948-c665-5252-9ca3-7532c5781fde,platform,2ed614d3-cd50-56cd-951f-43cefbd58ed8,interaction_management,DB_-Platforms-,情報 互动管理,2026-06-19 14:29:13.611862+00
ebe32c5a-5bd0-5650-bf86-94393fe07ed4,3ed607ef-a0de-5387-af4d-d8507338f0a3,character,e8d2a268-4e31-5662-9696-1ff510300ee5,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
ed021c19-4c4d-5616-9c52-d588aa398ddd,f314f003-7720-5a76-b2b4-4428a7a1a16a,character,c7abcbd3-38a6-5f4a-9f2e-69a368bbc18f,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
ed91fe53-eefe-559f-9e6a-54b7a3cd275d,784a26bf-b1b4-58d7-9d7f-23667bc424f4,party_member,69f8f435-1dbd-598b-838d-bdadd7a7c935,member_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
ee146f63-117d-568c-af03-9af10bcd8071,1bf159b2-216b-5d48-bf8f-2f22be199088,platform,aca6223f-c1cf-521a-aac8-d97ccb0b4be7,data_analysis,DB_-Platforms-,情報 数据分析,2026-06-19 14:29:13.611862+00
ef4c196b-ca12-5b7c-aa4b-b4cc956c3e1e,f924d478-284f-5353-8299-947a76d441b3,character,94871ba8-f12e-51e3-9890-2935b4b3de73,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
efe2f5d0-8dc5-5492-ab80-d619e4ba1d97,784a26bf-b1b4-58d7-9d7f-23667bc424f4,character,9bd73d74-b7f9-5422-a55a-95b0e39ec7b0,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
f03a519b-27b5-58aa-847d-52e5c20d1224,426a8519-1b9b-5770-ba0c-da4d7428edda,character,fb27f954-d8b9-5e3a-83d5-1c1016a35272,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f14736ea-b661-53bc-a76d-920e30549575,1bcecfbf-0d7b-59d7-8133-475ed52f5006,character,8ce6c61c-d791-5c63-9cfd-acebdabcb03b,research,DB_Character,先行研究,2026-06-19 14:29:13.611862+00
f15ef5ee-f9ae-53eb-a11b-de165889f9da,898dc1c7-6430-5440-861d-9e0a878f9bca,character,4c5d3316-02a1-5546-b78f-54a03ae4fee1,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f15efe2d-9410-5ed1-aad7-6bde3ade9eed,a29fa0ee-eaa8-5bba-a410-8b621a9eed93,platform,b7a8d833-9479-5ab3-ac67-f3ec2a862198,data_analysis,DB_-Platforms-,情報 数据分析,2026-06-19 14:29:13.611862+00
f181e80d-d08c-5cfb-8850-bb675342e386,2259b157-962f-5d0c-86dd-0fb48d32eaa6,character,e8d2a268-4e31-5662-9696-1ff510300ee5,official_profile,DB_Party,C1,2026-06-19 14:29:13.611862+00
f206ba09-8090-5b67-8635-08bd3851f669,afed91b2-cb21-503f-a2ba-f2911f7c460b,character,bedbb346-3368-5684-8f16-d9a63536a3e7,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f2568aca-1a20-58b0-81f4-988a005d1f84,f2f54567-71af-5829-b9d0-71a256d4cd96,party_member,7ade7fd4-4c85-5c4d-9f4b-8c564d07931b,member_profile,DB_Party,C2,2026-06-19 14:29:13.611862+00
f292eef8-d9e4-5b5b-96cd-8137776d0399,83ecf691-97b5-55ba-9247-e9ccaed5f0dd,character,f7a68b9a-224f-5e6b-bbf3-32998fcdfe46,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
f293e7f6-55f3-5d16-8a39-00daee948b3e,77e1e33c-1049-5262-9978-21855c95070b,character,984ef995-20d6-5a1c-b69f-98303f7595ce,official_profile,DB_Character,CHARACTER,2026-06-19 14:29:13.611862+00
